product_id,product_name,category,price
P05889,Pen Wireless,Stationery,2000
P05890,Eraser Max 250ml,Stationery,5500
P05891,Calculator Elite 5kg,Stationery,1800
P05892,Eraser Mini 10kg,Stationery,1500
P05893,Marker Standard 2L,Stationery,1800
P05894,Pad 5kg,Stationery,600
P05895,Marker 360 10kg,Stationery,8000
P05896,Eraser V3,Stationery,5000
P05897,Notebook Mini 500g,Stationery,900
P05898,Calculator Digital,Stationery,1200
P05899,Pen Lite,Stationery,600
P05900,Stapler V2 1L,Stationery,600
P05901,Notebook Standard,Stationery,1500
P05902,Pad V2,Stationery,1000
P05903,Ruler Standard,Stationery,600
P05904,Notebook Digital,Stationery,900
P05905,Eraser Mini A4,Stationery,500
P05906,Stapler Wireless,Stationery,3000
P05907,Ruler Max 500ml,Stationery,3000
P05908,Pencil Gen 3,Stationery,8000
P05909,Eraser Standard,Stationery,600
P05910,Calculator V2,Stationery,4000
P05911,File,Stationery,8000
P05912,Pad Gen 3 1L,Stationery,5000
P05913,File Smart Set of 4,Stationery,4000
P05914,Pencil 4K 12-pack,Stationery,900
P05915,Notebook Standard 250g,Stationery,5000
P05916,Stapler,Stationery,8000
P05917,Pen Lite 1L,Stationery,2000
P05918,Pen Lite,Stationery,400
P05919,Calculator 2L,Stationery,2500
P05920,Pad Smart 250g,Stationery,1200
P05921,Notebook Gen 2 A4,Stationery,800
P05922,Pen V3 12-pack,Stationery,8000
P05923,Pencil 10kg,Stationery,800
P05924,Stapler Mini,Stationery,5500
P05925,Calculator Pro 500ml,Stationery,2000
P05926,Pad Gen 3 250ml,Stationery,2500
P05927,Eraser Gen 3 Set of 6,Stationery,400
P05928,Stapler 500ml,Stationery,5500
P05929,Eraser Smart,Stationery,2200
P05930,Pen V3,Stationery,400
P05931,Eraser Mini,Stationery,500
P05932,Eraser V3 500g,Stationery,400
P05933,Calculator 24-pack,Stationery,8000
P05934,Calculator 24-pack,Stationery,2200
P05935,Pencil Gen 2 1kg,Stationery,1000
P05936,Pencil 100-pack,Stationery,1800
P05937,Eraser Max 1kg,Stationery,1500
P05938,Ruler 2024 Set of 4,Stationery,500
P05939,Pencil Digital 1L,Stationery,500
P05940,Ruler V3,Stationery,5000
P05941,Notebook Pro 2L,Stationery,1500
P05942,Ruler 2024 Set of 4,Stationery,900
P05943,Ruler 2024,Stationery,400
P05944,File Ultra 24-pack,Stationery,2000
P05945,Pen,Stationery,2500
P05946,Marker Lite,Stationery,5500
P05947,Calculator Elite 250g,Stationery,5500
P05948,File Lite 2kg,Stationery,800
P05949,File Max 5kg,Stationery,1500
P05950,Stapler 2kg,Stationery,1500
P05951,Eraser 4K 1.5L,Stationery,5500
P05952,Pad Mini,Stationery,2000
P05953,Stapler Digital 10kg,Stationery,4000
P05954,Eraser Smart 12-pack,Stationery,2000
P05955,Ruler Elite 1kg,Stationery,500
P05956,Eraser 250ml,Stationery,1200
P05957,Notebook Digital,Stationery,2200
P05958,Calculator 1L,Stationery,5500
P05959,Pen 2025,Stationery,5500
P05960,Stapler Premium 10kg,Stationery,400
P05961,File Mini,Stationery,900
P05962,Stapler Set of 4,Stationery,500
P05963,Pad,Stationery,1800
P05964,Pad Plus Set of 6,Stationery,1800
P05965,Ruler V2 500g,Stationery,1500
P05966,Ruler Plus 250g,Stationery,1200
P05967,Calculator Gen 2,Stationery,2500
P05968,Stapler Gen 2,Stationery,8000
P05969,Stapler Digital 500ml,Stationery,1000
P05970,Pencil Pro,Stationery,8000
P05971,Notebook 2025 500g,Stationery,8000
P05972,Eraser 50-pack,Stationery,900
P05973,Marker Wireless A4,Stationery,600
P05974,Ruler Ultra,Stationery,1800
P05975,File 2024 1L,Stationery,8000
P05976,Ruler Digital A4,Stationery,800
P05977,Eraser Gen 3 1.5L,Stationery,1000
P05978,Notebook Max,Stationery,1800
P05979,Notebook 24-pack,Stationery,5500
P05980,Ruler Basic 250ml,Stationery,400
P05981,Marker 24-pack,Stationery,600
P05982,File Smart 500ml,Stationery,800
P05983,Notebook HD,Stationery,1500
P05984,Pen V2,Stationery,1500
P05985,Eraser,Stationery,3500
P05986,Ruler Ultra 1.5L,Stationery,2500
P05987,Stapler Premium,Stationery,1500
P05988,Pad 24-pack,Stationery,2200
P05989,Ruler Max 50-pack,Stationery,2200
P05990,Pencil,Stationery,8000
P05991,File Max,Stationery,1000
P05992,Pencil Basic 250ml,Stationery,500
P05993,Notebook Mini 10kg,Stationery,1200
P05994,Marker,Stationery,2200
P05995,Calculator Plus Set of 4,Stationery,1500
P05996,Stapler Lite,Stationery,500
P05997,Pencil Mini Set of 4,Stationery,5000
P05998,Eraser Pro,Stationery,5500
P05999,Pad V3 A4,Stationery,5000
P06000,Calculator 2kg,Stationery,900
P06001,Ruler 2025 1L,Stationery,8000
P06002,Notebook,Stationery,1000
P06003,File Standard 250g,Stationery,800
P06004,Eraser 4K 2L,Stationery,8000
P06005,Calculator Standard 1L,Stationery,3000
P06006,Ruler 2kg,Stationery,2000
P06007,Marker V2,Stationery,1000
P06008,Marker Smart,Stationery,3500
P06009,Pad,Stationery,1200
P06010,Pad Digital,Stationery,900
P06011,Notebook 2025 A4,Stationery,600
P06012,Stapler,Stationery,4000
P06013,Notebook 2kg,Stationery,2500
P06014,Ruler,Stationery,1500
P06015,Notebook Standard 1kg,Stationery,1800
P06016,Pad Basic Set of 4,Stationery,800
P06017,Stapler 4K Set of 4,Stationery,5500
P06018,Pencil A5,Stationery,5500
P06019,Marker Standard 5kg,Stationery,1500
P06020,Ruler Digital 50-pack,Stationery,1200
P06021,Pen Basic,Stationery,400
P06022,Pencil Wireless 250ml,Stationery,1500
P06023,Notebook Lite Set of 4,Stationery,800
P06024,Notebook Premium,Stationery,600
P06025,Pen Max,Stationery,2000
P06026,Notebook V3 A4,Stationery,2500
P06027,Pad V2 Set of 4,Stationery,3500
P06028,Pencil Plus,Stationery,3500
P06029,Ruler Basic 100-pack,Stationery,2000
P06030,Eraser Premium 500ml,Stationery,2200
P06031,Ruler Standard 2kg,Stationery,5000
P06032,Stapler 2025 250ml,Stationery,5500
P06033,Pencil Premium Set of 4,Stationery,900
P06034,Calculator Smart Set of 4,Stationery,8000
P06035,Pen Gen 2 1L,Stationery,1500
P06036,Marker Smart 1L,Stationery,2200
P06037,Calculator HD,Stationery,400
P06038,Marker Premium,Stationery,900
P06039,Marker Max 5kg,Stationery,3000
P06040,Ruler 2025 10kg,Stationery,2000
P06041,Pencil HD 5kg,Stationery,3500
P06042,Calculator 12-pack,Stationery,1200
P06043,Calculator V2 250g,Stationery,500
P06044,Ruler Ultra 500g,Stationery,5500
P06045,Ruler 2L,Stationery,900
P06046,Marker Lite 5kg,Stationery,1800
P06047,Ruler Mini 50-pack,Stationery,2000
P06048,Notebook Ultra A5,Stationery,2500
P06049,Stapler HD 10kg,Stationery,1000
P06050,Eraser 2025 Set of 4,Stationery,500
P06051,Pencil Premium,Stationery,1500
P06052,Pen Pro 100-pack,Stationery,800
P06053,Calculator 2025,Stationery,1800
P06054,Calculator 250ml,Stationery,2200
P06055,Pen Basic 1kg,Stationery,5500
P06056,Calculator 250g,Stationery,5000
P06057,Ruler V3,Stationery,1800
P06058,Pad Lite Set of 6,Stationery,1800
P06059,Eraser V3 1L,Stationery,8000
P06060,Pen 500g,Stationery,900
P06061,Eraser 500ml,Stationery,3500
P06062,Pencil Plus,Stationery,2000
P06063,File Max 1kg,Stationery,1200
P06064,Stapler Basic 24-pack,Stationery,1200
P06065,Ruler V3 500ml,Stationery,1000
P06066,Stapler 2024 A4,Stationery,3000
P06067,Ruler Standard,Stationery,8000
P06068,Pen Basic 1.5L,Stationery,2500
P06069,Marker V2,Stationery,800
P06070,Calculator Lite,Stationery,4000
P06071,Eraser 4K 2L,Stationery,900
P06072,Ruler Wireless,Stationery,3500
P06073,File 2025 2L,Stationery,8000
P06074,Stapler 1.5L,Stationery,1800
P06075,Pen 4K 250ml,Stationery,5500
P06076,Pencil 24-pack,Stationery,1800
P06077,Stapler Digital 24-pack,Stationery,1800
P06078,Stapler Gen 3 A4,Stationery,900
P06079,Stapler Pro 50-pack,Stationery,3500
P06080,Ruler Premium 50-pack,Stationery,1500
P06081,File Standard,Stationery,1200
P06082,Stapler 1kg,Stationery,5000
P06083,Pen Ultra 1.5L,Stationery,2000
P06084,File Premium 500ml,Stationery,5000
P06085,Notebook Smart,Stationery,500
P06086,Pad 2024 100-pack,Stationery,1200
P06087,Notebook Basic 250g,Stationery,8000
P06088,File Elite 2L,Stationery,1500
P06089,Pen Lite 250g,Stationery,3000
P06090,Stapler 10kg,Stationery,5000
P06091,Eraser V3 2kg,Stationery,2000
P06092,Pad Elite A5,Stationery,3000
P06093,Marker Premium 10kg,Stationery,900
P06094,Pen Gen 2 250ml,Stationery,5500
P06095,Ruler Standard 500ml,Stationery,1000
P06096,Calculator 4K 24-pack,Stationery,1800
P06097,Notebook Wireless 500g,Stationery,1200
P06098,Eraser Wireless,Stationery,3000
P06099,Eraser V3,Stationery,1200
P06100,Stapler Premium,Stationery,2200
P06101,File Ultra,Stationery,800
P06102,Stapler Standard 2L,Stationery,3500
P06103,Pencil 12-pack,Stationery,4000
P06104,Pen 360 Set of 4,Stationery,1000
P06105,File 50-pack,Stationery,500
P06106,Pen Elite 12-pack,Stationery,600
P06107,Pad Plus 12-pack,Stationery,3000
P06108,Marker Premium 250g,Stationery,900
P06109,Pen,Stationery,4000
P06110,Marker 2025 Set of 6,Stationery,1800
P06111,Pen Standard 2kg,Stationery,5000
P06112,Marker 250g,Stationery,400
P06113,Eraser 2024 1kg,Stationery,1500
P06114,Marker,Stationery,3000
P06115,Pad 24-pack,Stationery,800
P06116,File Mini 24-pack,Stationery,3000
P06117,Pencil,Stationery,1800
P06118,Ruler 4K 12-pack,Stationery,500
P06119,File Premium 500ml,Stationery,500
P06120,Marker 4K 100-pack,Stationery,1000
P06121,Ruler 500g,Stationery,8000
P06122,Pad Plus 50-pack,Stationery,5500
P06123,Marker 500g,Stationery,2500
P06124,File Premium,Stationery,1000
P06125,Pen Max 100-pack,Stationery,4000
P06126,Calculator 1.5L,Stationery,3000
P06127,Pencil Gen 2,Stationery,5500
P06128,Marker V2 1kg,Stationery,2200
P06129,Pen Lite A4,Stationery,4000
P06130,Ruler Standard 5kg,Stationery,3500
P06131,Calculator 2024,Stationery,400
P06132,Notebook Wireless 5kg,Stationery,4000
P06133,Pad Digital 2kg,Stationery,4000
P06134,Pad Ultra Set of 6,Stationery,1500
P06135,File,Stationery,800
P06136,File Gen 3,Stationery,900
P06137,Pad Lite Set of 4,Stationery,4000
P06138,Pad Mini Set of 6,Stationery,3000
P06139,Calculator Gen 2 1kg,Stationery,3500
P06140,Marker V2,Stationery,3500
P06141,Ruler Wireless A5,Stationery,3000
P06142,Ruler 2025 2L,Stationery,5000
P06143,Ruler Gen 2 250ml,Stationery,400
P06144,Marker 2025 A4,Stationery,400
P06145,Eraser Pro,Stationery,8000
P06146,Eraser Max,Stationery,1200
P06147,Calculator Premium,Stationery,5500
P06148,Pad Lite 1.5L,Stationery,600
P06149,Marker 2024 2L,Stationery,8000
P06150,Pencil Pro,Stationery,5000
P06151,Pad Pro 50-pack,Stationery,5000
P06152,Pad Digital 100-pack,Stationery,8000
P06153,File Max 100-pack,Stationery,1000
P06154,Stapler Gen 3,Stationery,600
P06155,File Gen 3 2kg,Stationery,500
P06156,Pencil HD,Stationery,400
P06157,Pencil HD 250ml,Stationery,900
P06158,Pencil Ultra,Stationery,2000
P06159,Eraser A5,Stationery,3500
P06160,Pen 12-pack,Stationery,2200
P06161,Pen V3,Stationery,2500
P06162,Calculator Gen 3 A5,Stationery,3500
P06163,Pencil Gen 2 A4,Stationery,5000
P06164,Notebook Standard 500g,Stationery,8000
P06165,Calculator Elite 500g,Stationery,1000
P06166,Ruler Digital,Stationery,5500
P06167,Eraser Pro,Stationery,800
P06168,Pencil A5,Stationery,600
P06169,Marker Gen 2,Stationery,1800
P06170,Pad HD A4,Stationery,4000
P06171,Marker Standard 250g,Stationery,4000
P06172,Ruler 10kg,Stationery,8000
P06173,Eraser Lite,Stationery,4000
P06174,Notebook,Stationery,2200
P06175,Eraser V2 2L,Stationery,500
P06176,Pad Mini 12-pack,Stationery,1800
P06177,File 10kg,Stationery,900
P06178,Pad Gen 3 24-pack,Stationery,1800
P06179,Marker Max 100-pack,Stationery,600
P06180,File Gen 3 Set of 4,Stationery,500
P06181,Marker Premium,Stationery,800
P06182,Notebook Pro 1L,Stationery,4000
P06183,Pad V3 50-pack,Stationery,3000
P06184,File Digital 500ml,Stationery,500
P06185,Pencil Ultra 250ml,Stationery,400
P06186,Ruler,Stationery,3500
P06187,Eraser 2L,Stationery,1200
P06188,Calculator Ultra 2L,Stationery,1500
P06189,Stapler 2024 250g,Stationery,900
P06190,Notebook Wireless 5kg,Stationery,800
P06191,Pencil Basic 10kg,Stationery,3000
P06192,Pencil Smart,Stationery,800
P06193,Pencil,Stationery,400
P06194,Pencil 2025 2kg,Stationery,400
P06195,Pad Basic 1.5L,Stationery,600
P06196,Ruler 4K,Stationery,3000
P06197,Stapler Basic A4,Stationery,1000
P06198,Stapler 10kg,Stationery,800
P06199,Marker A5,Stationery,2200
P06200,File,Stationery,8000
P06201,Ruler Gen 3 5kg,Stationery,2200
P06202,Notebook,Stationery,1000
P06203,File Mini 100-pack,Stationery,5000
P06204,Stapler Digital 50-pack,Stationery,900
P06205,Notebook,Stationery,1200
P06206,Pen Standard,Stationery,1200
P06207,Notebook Gen 2 1.5L,Stationery,2000
P06208,Ruler 250g,Stationery,5500
P06209,Calculator 2025 100-pack,Stationery,2000
P06210,Marker Lite,Stationery,400
P06211,File Wireless Set of 6,Stationery,8000
P06212,Pen HD Set of 6,Stationery,900
P06213,Ruler,Stationery,5000
P06214,Pen Lite 2kg,Stationery,2000
P06215,Pad Lite 50-pack,Stationery,800
P06216,Pen Premium,Stationery,3500
P06217,Eraser Gen 3 Set of 4,Stationery,500
P06218,File Set of 4,Stationery,5500
P06219,Marker 360 10kg,Stationery,8000
P06220,Notebook Elite,Stationery,800
P06221,Pencil Smart,Stationery,4000
P06222,Marker Wireless,Stationery,500
P06223,Stapler Elite,Stationery,8000
P06224,Marker 2024 1L,Stationery,5500
P06225,Pad 2024 500g,Stationery,1800
P06226,Pencil Set of 6,Stationery,4000
P06227,Notebook Premium Set of 6,Stationery,4000
P06228,Marker Elite 1kg,Stationery,5500
P06229,Notebook Pro 2kg,Stationery,600
P06230,Eraser Digital,Stationery,1200
P06231,Pencil Smart,Stationery,3500
P06232,Pad Standard,Stationery,2000
P06233,Pen 250ml,Stationery,1800
P06234,Pencil Elite,Stationery,900
P06235,Notebook Lite,Stationery,8000
P06236,File 2025 Set of 4,Stationery,3000
P06237,Pencil,Stationery,1200
P06238,Ruler Basic Set of 4,Stationery,5000
P06239,Calculator Plus,Stationery,1500
P06240,Eraser Ultra,Stationery,600
P06241,Pen Standard 24-pack,Stationery,2000
P06242,File V2 10kg,Stationery,5000
P06243,Ruler Ultra,Stationery,2200
P06244,Pen,Stationery,1800
P06245,Pen 2024,Stationery,3500
P06246,Pen V2 500g,Stationery,600
P06247,Pencil Basic 1kg,Stationery,900
P06248,Pen Set of 6,Stationery,4000
P06249,Pad Mini 2kg,Stationery,5000
P06250,File Max 24-pack,Stationery,1800
P06251,Notebook Premium 10kg,Stationery,1200
P06252,Notebook Lite,Stationery,2200
P06253,File 360 2kg,Stationery,800
P06254,Marker Mini 50-pack,Stationery,1200
P06255,Eraser Lite A5,Stationery,5000
P06256,Stapler Basic 1.5L,Stationery,1500
P06257,Pencil Gen 2 500g,Stationery,400
P06258,Pen,Stationery,2200
P06259,Notebook HD,Stationery,900
P06260,Pencil Wireless 100-pack,Stationery,1200
P06261,Notebook 4K 2L,Stationery,900
P06262,Pen 1kg,Stationery,1200
P06263,Marker Pro 2kg,Stationery,2200
P06264,Notebook Elite,Stationery,5500
P06265,File Pro 50-pack,Stationery,1000
P06266,Pad Standard 500g,Stationery,500
P06267,File Mini 100-pack,Stationery,4000
P06268,Ruler 2kg,Stationery,2200
P06269,Pen Mini Set of 6,Stationery,2500
P06270,Pen Wireless 24-pack,Stationery,900
P06271,Calculator 10kg,Stationery,2200
P06272,Calculator Gen 2 50-pack,Stationery,1500
P06273,Pen Gen 2,Stationery,500
P06274,Pencil V3 100-pack,Stationery,3500
P06275,Ruler,Stationery,2000
P06276,Calculator V2,Stationery,3500
P06277,Stapler A5,Stationery,800
P06278,Pencil 360,Stationery,500
P06279,File Wireless,Stationery,2500
P06280,Stapler,Stationery,1000
P06281,Pen Max 500ml,Stationery,2200
P06282,Ruler Plus A5,Stationery,800
P06283,Stapler Gen 2,Stationery,3000
P06284,Marker Set of 4,Stationery,2200
P06285,Pad V2,Stationery,800
P06286,Ruler Basic 1L,Stationery,800
P06287,Pencil Wireless 2L,Stationery,8000
P06288,Calculator Plus 250ml,Stationery,1800
P06289,Pencil Elite Set of 4,Stationery,2200
P06290,Pencil Basic 24-pack,Stationery,3000
P06291,Stapler,Stationery,2500
P06292,Eraser 2025 500ml,Stationery,5500
P06293,Stapler 2024 2kg,Stationery,8000
P06294,Calculator 2024,Stationery,5500
P06295,Notebook Gen 2 Set of 6,Stationery,500
P06296,Eraser Premium Set of 6,Stationery,8000
P06297,Marker 360 100-pack,Stationery,8000
P06298,Pad 4K Set of 6,Stationery,2000
P06299,Pad Smart,Stationery,8000
P06300,Eraser 2kg,Stationery,400
P06301,File Lite 2L,Stationery,3000
P06302,Pad 500ml,Stationery,2500
P06303,Pad Standard 500ml,Stationery,2500
P06304,Pencil Max Set of 6,Stationery,5500
P06305,Pad Wireless 250ml,Stationery,1000
P06306,Notebook,Stationery,5000
P06307,Marker V3 500g,Stationery,500
P06308,Calculator 360,Stationery,600
P06309,Stapler Premium 250ml,Stationery,1000
P06310,Pad Premium 500g,Stationery,1200
P06311,File 24-pack,Stationery,4000
P06312,Notebook 2025 2L,Stationery,5000
P06313,Pad Mini A4,Stationery,1500
P06314,Calculator Standard 1.5L,Stationery,900
P06315,Marker 4K,Stationery,800
P06316,Ruler Mini A4,Stationery,1500
P06317,Ruler Mini,Stationery,2500
P06318,Calculator Set of 4,Stationery,5500
P06319,Eraser,Stationery,400
P06320,Eraser 1L,Stationery,3500
P06321,Pencil V3 2kg,Stationery,1000
P06322,Pencil Max 2L,Stationery,800
P06323,Pen,Stationery,2200
P06324,Eraser Smart 2kg,Stationery,2000
P06325,Calculator A4,Stationery,400
P06326,Pencil Digital 5kg,Stationery,3500
P06327,Pen Pro,Stationery,600
P06328,File Set of 4,Stationery,600
P06329,Notebook V3 1.5L,Stationery,1500
P06330,Marker V3,Stationery,5000
P06331,Ruler Pro,Stationery,2200
P06332,Pen 5kg,Stationery,3000
P06333,Notebook V2 500g,Stationery,5000
P06334,Pencil Lite 5kg,Stationery,500
P06335,Ruler Smart 250g,Stationery,2000
P06336,Notebook Standard 5kg,Stationery,400
P06337,Pen Ultra 1L,Stationery,4000
P06338,Calculator 2024 12-pack,Stationery,1200
P06339,Eraser Elite A5,Stationery,600
P06340,Eraser 2024 A4,Stationery,500
P06341,Pen Ultra,Stationery,400
P06342,Eraser Premium 1L,Stationery,1000
P06343,Calculator Gen 3 Set of 4,Stationery,3500
P06344,File V2 24-pack,Stationery,2500
P06345,File Standard A5,Stationery,5500
P06346,Ruler Gen 2 1kg,Stationery,1200
P06347,Pencil Lite Set of 6,Stationery,2000
P06348,Calculator 1.5L,Stationery,3500
P06349,Calculator A4,Stationery,1200
P06350,Pen 4K,Stationery,400
P06351,Calculator V3,Stationery,500
P06352,Pen 5kg,Stationery,3000
P06353,Pen 360 50-pack,Stationery,500
P06354,Pencil V3,Stationery,1500
P06355,Pad Mini 2kg,Stationery,3000
P06356,Marker HD,Stationery,1500
P06357,Pen Standard,Stationery,3000
P06358,Eraser Ultra 10kg,Stationery,400
P06359,Calculator 100-pack,Stationery,1000
P06360,Ruler Mini,Stationery,1800
P06361,Ruler Wireless 12-pack,Stationery,3500
P06362,Eraser,Stationery,4000
P06363,Marker Elite 2L,Stationery,1500
P06364,Marker Ultra 2kg,Stationery,1000
P06365,Pad Ultra,Stationery,600
P06366,Ruler Premium 2L,Stationery,2000
P06367,Notebook Gen 2 1L,Stationery,5500
P06368,File Digital,Stationery,2000
P06369,File Pro A4,Stationery,3000
P06370,Pad 2L,Stationery,4000
P06371,Eraser 2025 250ml,Stationery,2500
P06372,File Wireless A4,Stationery,5500
P06373,Pencil Gen 2 1L,Stationery,3500
P06374,Pad Max 500g,Stationery,1800
P06375,Ruler Smart,Stationery,5500
P06376,Pen Mini,Stationery,2200
P06377,Calculator Lite 250g,Stationery,2200
P06378,File Ultra 1L,Stationery,4000
P06379,Eraser V3 12-pack,Stationery,500
P06380,Eraser 5kg,Stationery,500
P06381,Eraser Mini 2kg,Stationery,800
P06382,Eraser Mini,Stationery,3500
P06383,Stapler Gen 2 2L,Stationery,3500
P06384,Pen Gen 2 500ml,Stationery,1800
P06385,File Standard 1kg,Stationery,400
P06386,Notebook V2 250g,Stationery,2000
P06387,Marker Gen 2,Stationery,3000
P06388,Notebook 2025,Stationery,1200
P06389,Pen 500g,Stationery,5000
P06390,Calculator Elite 24-pack,Stationery,2000
P06391,Marker Gen 2 A5,Stationery,1500
P06392,Marker V3,Stationery,5000
P06393,Pencil Standard,Stationery,1000
P06394,Eraser Ultra 50-pack,Stationery,5500
P06395,Eraser,Stationery,600
P06396,Pencil HD,Stationery,5000
P06397,File,Stationery,800
P06398,Pencil,Stationery,5500
P06399,Pencil Gen 3 1.5L,Stationery,1000
P06400,Eraser,Stationery,8000
P06401,Marker V2,Stationery,2000
P06402,Calculator Plus Set of 6,Stationery,2000
P06403,Notebook Gen 3,Stationery,8000
P06404,Pen Ultra,Stationery,4000
P06405,Stapler Gen 2 1L,Stationery,400
P06406,Eraser Lite Set of 4,Stationery,3500
P06407,Marker 500g,Stationery,900
P06408,Stapler 100-pack,Stationery,3000
P06409,Calculator Basic 100-pack,Stationery,600
P06410,Notebook Gen 2,Stationery,1000
P06411,Eraser V2 1L,Stationery,3000
P06412,Stapler Gen 2,Stationery,1200
P06413,Calculator 12-pack,Stationery,2200
P06414,Pen Ultra 250ml,Stationery,2200
P06415,Eraser Max A4,Stationery,900
P06416,Calculator Pro,Stationery,5000
P06417,Calculator Gen 3,Stationery,2000
P06418,Marker 50-pack,Stationery,400
P06419,Pen Gen 3 Set of 6,Stationery,3000
P06420,Pencil Pro,Stationery,900
P06421,Ruler Elite A5,Stationery,900
P06422,Marker Pro A5,Stationery,2500
